  Time                 , I(R1)                , V(L1:2,C1:2)         , V(R3:1,C1:2)         , V(C3:1,C1:2)         , V(C1:2)              
  0.000000000000e+00  ,0.000000000000e+00  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  7.200000000000e-09  ,-3.597259521528e-03  ,2.499999999949e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  1.440000000000e-08  ,-7.194519043056e-03  ,2.499999999846e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  2.880048217773e-08  ,-1.438903808611e-02  ,2.499999999538e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  5.760144653320e-08  ,-2.877998352045e-02  ,2.499999998307e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  1.152033752441e-07  ,-5.756187438990e-02  ,2.499999993383e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  2.304072326660e-07  ,-1.151037216187e-01  ,2.499999973689e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  4.608149475098e-07  ,-2.300834655763e-01  ,2.499999894943e-02  ,2.499999999999e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  9.216303771973e-07  ,-4.595940113070e-01  ,2.499999580281e-02  ,2.499999999996e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  1.843261236572e-06  ,-9.168255925181e-01  ,2.499998324328e-02  ,2.499999999976e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  3.686522955322e-06  ,-1.824189901352e+00  ,2.499993324857e-02  ,2.499999999804e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  7.373046392822e-06  ,-3.610842749477e+00  ,2.499973489284e-02  ,2.499999998513e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  1.474609326782e-05  ,-7.074749216438e+00  ,2.499895503092e-02  ,2.499999988326e-02  ,2.500000000001e-02  ,3.525000000000e+00  
  2.949218701782e-05  ,-1.358671048656e+01  ,2.499593992901e-02  ,2.499999908937e-02  ,2.500000000001e-02  ,3.525000000000e+00  
  5.898437451782e-05  ,-2.510622395948e+01  ,2.498465284962e-02  ,2.499999305479e-02  ,2.500000000000e-02  ,3.525000000000e+00  
  1.179687495178e-04  ,-4.319630936254e+01  ,2.494484619479e-02  ,2.499994923323e-02  ,2.499999999994e-02  ,3.525000000000e+00  
  2.359374995178e-04  ,-6.573744640499e+01  ,2.481816344745e-02  ,2.499965492688e-02  ,2.499999999908e-02  ,3.525000000000e+00  
  4.411865229553e-04  ,-8.201327637397e+01  ,2.452058801163e-02  ,2.499822888840e-02  ,2.499999999112e-02  ,3.525000000000e+00  
  6.748291010803e-04  ,-8.622378546931e+01  ,2.413758291278e-02  ,2.499494245798e-02  ,2.499999996189e-02  ,3.525000000000e+00  
  1.013305663580e-03  ,-8.646496918704e+01  ,2.357407479331e-02  ,2.498685173942e-02  ,2.499999984896e-02  ,3.525000000000e+00  
  1.458715819830e-03  ,-8.519958622241e+01  ,2.284821126639e-02  ,2.497028886360e-02  ,2.499999949912e-02  ,3.525000000000e+00  
  2.349536132330e-03  ,-8.271478867065e+01  ,2.146554326178e-02  ,2.491814066395e-02  ,2.499999767777e-02  ,3.525000000000e+00  
  4.131176757330e-03  ,-7.821249799355e+01  ,1.895296418223e-02  ,2.474580721698e-02  ,2.499998670613e-02  ,3.525000000000e+00  
  7.694458007330e-03  ,-7.071711473944e+01  ,1.477156582509e-02  ,2.418336914689e-02  ,2.499991678731e-02  ,3.525000000000e+00  
  1.482102050733e-02  ,-6.003963067594e+01  ,8.806342197096e-03  ,2.250235081630e-02  ,2.499948401854e-02  ,3.525000000000e+00  
  2.551320800733e-02  ,-4.993531081134e+01  ,3.152146427565e-03  ,1.943722845805e-02  ,2.499787859493e-02  ,3.525000000000e+00  
  3.731008300733e-02  ,-4.388295847002e+01  ,-2.474337007703e-04  ,1.582371430708e-02  ,2.499469378942e-02  ,3.525000000000e+00  
  4.902102050733e-02  ,-3.958335128799e+01  ,-2.667530201135e-03  ,1.255851684457e-02  ,2.499005759937e-02  ,3.525000000000e+00  
  6.005227050733e-02  ,-3.633032769273e+01  ,-4.500219506225e-03  ,9.840697819378e-03  ,2.498448304020e-02  ,3.525000000000e+00  
  8.211477050733e-02  ,-3.117530024389e+01  ,-7.405831836600e-03  ,5.355258112216e-03  ,2.497042947216e-02  ,3.525000000000e+00  
  1.262397705073e-01  ,-2.429934603917e+01  ,-1.128215881157e-02  ,-7.422885023911e-04  ,2.493380559484e-02  ,3.525000000000e+00  
  1.826960205073e-01  ,-1.956864761077e+01  ,-1.394918358832e-02  ,-4.940705273136e-03  ,2.487639171793e-02  ,3.525000000000e+00  
  2.419397705073e-01  ,-1.720384759097e+01  ,-1.528233991214e-02  ,-7.040967197458e-03  ,2.480943964051e-02  ,3.525000000000e+00  
  3.270397705073e-01  ,-1.578350394793e+01  ,-1.608314452630e-02  ,-8.306054550436e-03  ,2.470828090219e-02  ,3.525000000000e+00  
  4.319522705073e-01  ,-1.525694227168e+01  ,-1.638000717076e-02  ,-8.779769912382e-03  ,2.458066775108e-02  ,3.525000000000e+00  
  5.952522705073e-01  ,-1.506553541283e+01  ,-1.648802736108e-02  ,-8.960430673786e-03  ,2.438105435457e-02  ,3.525000000000e+00  
  8.201272705073e-01  ,-1.498305159323e+01  ,-1.653459434020e-02  ,-9.048355033954e-03  ,2.410701846037e-02  ,3.525000000000e+00  
  1.269877270507e+00  ,-1.481705630145e+01  ,-1.662841851600e-02  ,-9.225138885196e-03  ,2.356350324207e-02  ,3.525000000000e+00  
  2.169377270507e+00  ,-1.449092011151e+01  ,-1.681264732567e-02  ,-9.572281779330e-03  ,2.249441864562e-02  ,3.525000000000e+00  
  3.968377270507e+00  ,-1.385984030101e+01  ,-1.716924320021e-02  ,-1.024423859680e-02  ,2.042608671778e-02  ,3.525000000000e+00  
  7.566377270507e+00  ,-1.267840499007e+01  ,-1.783671388211e-02  ,-1.150196417501e-02  ,1.655388463280e-02  ,3.525000000000e+00  
  1.476237727051e+01  ,-1.060530500361e+01  ,-1.900804758958e-02  ,-1.370916247108e-02  ,9.759222809648e-03  ,3.525000000000e+00  
  2.915437727051e+01  ,-7.399181472726e+00  ,-2.081946210553e-02  ,-1.712246004708e-02  ,-7.489324092682e-04  ,3.525000000000e+00  
  5.741037727051e+01  ,-3.565713035948e+00  ,-2.298539963090e-02  ,-2.120382546577e-02  ,-1.331327222472e-02  ,3.525000000000e+00  
  8.549677727051e+01  ,-1.726560224143e+00  ,-2.402447907354e-02  ,-2.316178489762e-02  ,-1.934112932644e-02  ,3.525000000000e+00  
  1.323319772705e+02  ,-4.596629071113e-01  ,-2.474031026732e-02  ,-2.451066472177e-02  ,-2.349345442944e-02  ,3.525000000000e+00  
  1.803191772705e+02  ,-1.171634500286e-01  ,-2.493378426836e-02  ,-2.487522024040e-02  ,-2.461597766642e-02  ,3.525000000000e+00  
  2.303223772705e+02  ,-2.760562026523e-02  ,-2.498442156514e-02  ,-2.497065219834e-02  ,-2.490953781734e-02  ,3.525000000000e+00  
  2.803255772705e+02  ,-6.496543105242e-03  ,-2.499631079699e-02  ,-2.499304108946e-02  ,-2.497869044343e-02  ,3.525000000000e+00  
  3.303287772705e+02  ,-1.537015784264e-03  ,-2.499915026207e-02  ,-2.499840605784e-02  ,-2.499498009631e-02  ,3.525000000000e+00  
  3.803319772705e+02  ,6.872271011847e-05  ,-2.500003882819e-02  ,-2.500007314567e-02  ,-2.500022474990e-02  ,3.525000000000e+00  
  4.303351772705e+02  ,1.600468587551e-05  ,-2.500000904258e-02  ,-2.500001705871e-02  ,-2.500005294362e-02  ,3.525000000000e+00  
  4.803383772705e+02  ,-7.238496920836e-07  ,-2.499999959103e-02  ,-2.499999922946e-02  ,-2.499999762959e-02  ,3.525000000000e+00  
  5.303415772705e+02  ,-1.697513319683e-07  ,-2.499999990409e-02  ,-2.499999981917e-02  ,-2.499999944161e-02  ,3.525000000000e+00  
  5.803447772705e+02  ,-4.074380950619e-08  ,-2.499999997698e-02  ,-2.499999995673e-02  ,-2.499999986847e-02  ,3.525000000000e+00  
  6.303479772705e+02  ,1.795220805836e-09  ,-2.500000000101e-02  ,-2.500000000191e-02  ,-2.500000000589e-02  ,3.525000000000e+00  
  6.803511772705e+02  ,4.260112420155e-10  ,-2.500000000024e-02  ,-2.500000000045e-02  ,-2.500000000139e-02  ,3.525000000000e+00  
  7.303543772705e+02  ,9.824982518807e-11  ,-2.500000000005e-02  ,-2.500000000010e-02  ,-2.500000000033e-02  ,3.525000000000e+00  
  7.803575772705e+02  ,2.672395245115e-11  ,-2.500000000001e-02  ,-2.500000000003e-02  ,-2.500000000008e-02  ,3.525000000000e+00  
  8.303607772705e+02  ,3.929993007523e-12  ,-2.500000000000e-02  ,-2.500000000000e-02  ,-2.500000000002e-02  ,3.525000000000e+00  
  8.803639772705e+02  ,4.715991609027e-12  ,-2.500000000000e-02  ,-2.500000000000e-02  ,-2.500000000000e-02  ,3.525000000000e+00  
  9.000000000082e+02  ,1.269426556093e+01  ,1.782761066238e-02  ,1.159062209836e-02  ,-1.531726132767e-02  ,3.475000000000e+00  
  9.006080000082e+02  ,1.216016929756e+01  ,1.812959677156e-02  ,1.206077613717e-02  ,-1.472893677894e-02  ,3.475000000000e+00  
  9.018240000082e+02  ,1.173270595783e+01  ,1.837099901562e-02  ,1.250340736222e-02  ,-1.355133581052e-02  ,3.475000000000e+00  
  9.039636000082e+02  ,1.115102517656e+01  ,1.869969288187e-02  ,1.312733645113e-02  ,-1.156226986463e-02  ,3.475000000000e+00  
  9.061852000082e+02  ,1.055843821390e+01  ,1.903450882194e-02  ,1.375905763784e-02  ,-9.604879472618e-03  ,3.475000000000e+00  
  9.106284000082e+02  ,9.457599033895e+00  ,1.965647968469e-02  ,1.493098136818e-02  ,-5.998278947680e-03  ,3.475000000000e+00  
  9.195148000082e+02  ,7.584228305720e+00  ,2.071493003107e-02  ,1.692552968301e-02  ,1.431134292633e-04  ,3.475000000000e+00  
  9.372876000082e+02  ,4.849579876039e+00  ,2.225999911965e-02  ,1.983688556796e-02  ,9.104689548020e-03  ,3.475000000000e+00  
  9.663404000082e+02  ,2.285214692907e+00  ,2.370885960203e-02  ,2.256709429963e-02  ,1.751078300483e-02  ,3.475000000000e+00  
  1.005546800008e+03  ,7.920362458163e-01  ,2.455250123460e-02  ,2.415672772447e-02  ,2.240343267537e-02  ,3.475000000000e+00  
  1.055550000008e+03  ,1.868165794717e-01  ,2.489444933983e-02  ,2.480114178280e-02  ,2.438834137876e-02  ,3.475000000000e+00  
  1.105553200008e+03  ,4.376800104488e-02  ,2.497527094433e-02  ,2.495336783570e-02  ,2.485591427765e-02  ,3.475000000000e+00  
  1.155556400008e+03  ,1.054802404870e-02  ,2.499404063436e-02  ,2.498880468662e-02  ,2.496605913120e-02  ,3.475000000000e+00  
  1.205559600008e+03  ,-4.628861007375e-04  ,2.500026153046e-02  ,2.500049294649e-02  ,2.500151965069e-02  ,3.475000000000e+00  
  1.255562800008e+03  ,-1.099863107178e-04  ,2.500006214104e-02  ,2.500011695984e-02  ,2.500035797338e-02  ,3.475000000000e+00  
  1.305566000008e+03  ,-2.496819191911e-05  ,2.500001410791e-02  ,2.500002671785e-02  ,2.500008432830e-02  ,3.475000000000e+00  
  1.355569200008e+03  ,-6.816281266067e-06  ,2.500000385024e-02  ,2.500000712218e-02  ,2.500001986231e-02  ,3.475000000000e+00  
  1.405572400008e+03  ,2.683257745788e-07  ,2.499999984839e-02  ,2.499999971379e-02  ,2.499999911061e-02  ,3.475000000000e+00  
  1.455575600008e+03  ,6.693328290832e-08  ,2.499999996219e-02  ,2.499999992928e-02  ,2.499999979050e-02  ,3.475000000000e+00  
  1.505578800008e+03  ,-2.850030929055e-09  ,2.500000000161e-02  ,2.500000000304e-02  ,2.500000000938e-02  ,3.475000000000e+00  
  1.555582000008e+03  ,-6.861767791135e-10  ,2.500000000039e-02  ,2.500000000073e-02  ,2.500000000221e-02  ,3.475000000000e+00  
  1.605585200008e+03  ,-1.461957398798e-10  ,2.500000000008e-02  ,2.500000000016e-02  ,2.500000000052e-02  ,3.475000000000e+00  
  1.655588400008e+03  ,-4.873191329328e-11  ,2.500000000003e-02  ,2.500000000005e-02  ,2.500000000012e-02  ,3.475000000000e+00  
  1.705591600008e+03  ,1.571997203009e-12  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.755594800008e+03  ,7.859986015045e-13  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.794858800008e+03  ,-7.859986015045e-13  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.795372920007e+03  ,1.571997203009e-12  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.796401120007e+03  ,7.859986015045e-13  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.798457520007e+03  ,-1.571997203009e-12  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  1.800000000007e+03  ,-1.960086079694e+01  ,-1.392297217616e-02  ,-5.396859820793e-03  ,2.416438279306e-02  ,3.525000000000e+00  
  1.800047731257e+03  ,-1.769732072412e+01  ,-1.500515967382e-02  ,-6.727038970475e-03  ,2.411125181475e-02  ,3.525000000000e+00  
  1.800143193757e+03  ,-1.557153027985e+01  ,-1.620239317492e-02  ,-8.479429131086e-03  ,2.400048070283e-02  ,3.525000000000e+00  
  1.800334118757e+03  ,-1.449620295031e+01  ,-1.680909947735e-02  ,-9.483613491824e-03  ,2.377223430260e-02  ,3.525000000000e+00  
  1.800490068757e+03  ,-1.455158054623e+01  ,-1.677805230134e-02  ,-9.458901543757e-03  ,2.358412044582e-02  ,3.525000000000e+00  
  1.800801968757e+03  ,-1.479634563476e+01  ,-1.664021245539e-02  ,-9.263082353262e-03  ,2.320964252398e-02  ,3.525000000000e+00  
  1.801178818757e+03  ,-1.453742818369e+01  ,-1.678634274859e-02  ,-9.516168215103e-03  ,2.276246236025e-02  ,3.525000000000e+00  
  1.801932518757e+03  ,-1.428340044678e+01  ,-1.692988911725e-02  ,-9.789676474872e-03  ,2.187980697044e-02  ,3.525000000000e+00  
  1.802891218757e+03  ,-1.396647038333e+01  ,-1.710897693019e-02  ,-1.013040687080e-02  ,2.078052745847e-02  ,3.525000000000e+00  
  1.804808618757e+03  ,-1.332186764983e+01  ,-1.747317931824e-02  ,-1.081717263214e-02  ,1.865865340984e-02  ,3.525000000000e+00  
  1.808643418757e+03  ,-1.211259432389e+01  ,-1.815641273500e-02  ,-1.210418584937e-02  ,1.470328113581e-02  ,3.525000000000e+00  
  1.816313018757e+03  ,-1.001505829405e+01  ,-1.934151823327e-02  ,-1.433772206273e-02  ,7.820975586702e-03  ,3.525000000000e+00  
  1.831652218757e+03  ,-6.788089291401e+00  ,-2.116474638023e-02  ,-1.777310270498e-02  ,-2.751902058237e-03  ,3.525000000000e+00  
  1.855441018757e+03  ,-3.700748013921e+00  ,-2.290908649853e-02  ,-2.106001448956e-02  ,-1.287059514459e-02  ,3.525000000000e+00  
  1.890493818757e+03  ,-1.461761961825e+00  ,-2.417410814011e-02  ,-2.344374765735e-02  ,-2.020911046939e-02  ,3.525000000000e+00  
  1.929783418757e+03  ,-5.054063093077e-01  ,-2.471444665494e-02  ,-2.446191751404e-02  ,-2.334343249180e-02  ,3.525000000000e+00  
  1.979786618757e+03  ,-1.190865306606e-01  ,-2.493271643566e-02  ,-2.487321959495e-02  ,-2.460977147687e-02  ,3.525000000000e+00  
  2.029789818757e+03  ,-2.802204999251e-02  ,-2.498416758050e-02  ,-2.497016209322e-02  ,-2.490807590799e-02  ,3.525000000000e+00  
  2.079793018757e+03  ,-6.631323199505e-03  ,-2.499625334920e-02  ,-2.499294435573e-02  ,-2.497834602071e-02  ,3.525000000000e+00  
  2.129796218757e+03  ,-1.531977848414e-03  ,-2.499913440611e-02  ,-2.499836465873e-02  ,-2.499489901090e-02  ,3.525000000000e+00  
  2.179799418757e+03  ,-3.908135659733e-04  ,-2.499977922131e-02  ,-2.499958822420e-02  ,-2.499879846612e-02  ,3.525000000000e+00  
  2.229802618757e+03  ,1.631732153525e-05  ,-2.500000921937e-02  ,-2.500001738943e-02  ,-2.500005379907e-02  ,3.525000000000e+00  
  2.279805818757e+03  ,3.963141712543e-06  ,-2.500000223905e-02  ,-2.500000420216e-02  ,-2.500001267284e-02  ,3.525000000000e+00  
  2.329809018757e+03  ,-1.727341966610e-07  ,-2.499999990241e-02  ,-2.499999981603e-02  ,-2.499999943259e-02  ,3.525000000000e+00  
  2.379812218757e+03  ,-4.116510475660e-08  ,-2.499999997674e-02  ,-2.499999995624e-02  ,-2.499999986634e-02  ,3.525000000000e+00  
  2.429815418757e+03  ,-9.223693588656e-09  ,-2.499999999479e-02  ,-2.499999999011e-02  ,-2.499999996851e-02  ,3.525000000000e+00  
  2.479818618757e+03  ,4.315132322260e-10  ,-2.500000000024e-02  ,-2.500000000046e-02  ,-2.500000000141e-02  ,3.525000000000e+00  
  2.529821818757e+03  ,9.982182239108e-11  ,-2.500000000006e-02  ,-2.500000000011e-02  ,-2.500000000033e-02  ,3.525000000000e+00  
  2.579825018757e+03  ,2.593795384965e-11  ,-2.500000000002e-02  ,-2.500000000003e-02  ,-2.500000000008e-02  ,3.525000000000e+00  
  2.629828218757e+03  ,4.715991609027e-12  ,-2.500000000000e-02  ,-2.500000000001e-02  ,-2.500000000002e-02  ,3.525000000000e+00  
  2.679831418757e+03  ,3.143994406018e-12  ,-2.500000000000e-02  ,-2.500000000000e-02  ,-2.500000000000e-02  ,3.525000000000e+00  
  2.700000000008e+03  ,1.261909731627e+01  ,1.787008488011e-02  ,1.166787839243e-02  ,-1.510467122777e-02  ,3.475000000000e+00  
  2.700641900008e+03  ,1.208335214415e+01  ,1.817299400527e-02  ,1.214194531368e-02  ,-1.448748913524e-02  ,3.475000000000e+00  
  2.701925700008e+03  ,1.164365264979e+01  ,1.842131678584e-02  ,1.259863119109e-02  ,-1.325278366285e-02  ,3.475000000000e+00  
  2.704493300008e+03  ,1.094839890900e+01  ,1.881417691312e-02  ,1.334316045575e-02  ,-1.089635273410e-02  ,3.475000000000e+00  
  2.707646500008e+03  ,1.012924235121e+01  ,1.927700344419e-02  ,1.421600180178e-02  ,-8.198115402253e-03  ,3.475000000000e+00  
  2.713952900008e+03  ,8.662457209717e+00  ,2.010573282124e-02  ,1.577752093105e-02  ,-3.392248501642e-03  ,3.475000000000e+00  
  2.726565700008e+03  ,6.324124256441e+00  ,2.142688572911e-02  ,1.826709660950e-02  ,4.273223212109e-03  ,3.475000000000e+00  
  2.748479300008e+03  ,3.625851794591e+00  ,2.295140242852e-02  ,2.113971677892e-02  ,1.311541890866e-02  ,3.475000000000e+00  
  2.783109700008e+03  ,1.450961174199e+00  ,2.418021080470e-02  ,2.345528188750e-02  ,2.024515540352e-02  ,3.475000000000e+00  
  2.826092100008e+03  ,4.431732210604e-01  ,2.474960795129e-02  ,2.452813865527e-02  ,2.354676319342e-02  ,3.475000000000e+00  
  2.876095300008e+03  ,1.046665440124e-01  ,2.494086393539e-02  ,2.488860650505e-02  ,2.465766961256e-02  ,3.475000000000e+00  
  2.926098500008e+03  ,2.438682404570e-02  ,2.498622123276e-02  ,2.497399778701e-02  ,2.491935838796e-02  ,3.475000000000e+00  
  2.976101700008e+03  ,6.011855085336e-03  ,2.499660358703e-02  ,2.499363817872e-02  ,2.498100439269e-02  ,3.475000000000e+00  
  3.026104900008e+03  ,-2.586314674715e-04  ,2.500014612722e-02  ,2.500027550488e-02  ,2.500085051322e-02  ,3.475000000000e+00  
  3.076108100008e+03  ,-6.198870954400e-05  ,2.500003502240e-02  ,2.500006584262e-02  ,2.500020034799e-02  ,3.475000000000e+00  
  3.126111300008e+03  ,-1.354485923618e-05  ,2.500000765387e-02  ,2.500001457280e-02  ,2.500004719766e-02  ,3.475000000000e+00  
  3.176114500008e+03  ,6.481423067867e-07  ,2.499999963381e-02  ,2.499999931057e-02  ,2.499999788694e-02  ,3.475000000000e+00  
  3.226117700008e+03  ,1.484649178424e-07  ,2.499999991611e-02  ,2.499999984133e-02  ,2.499999950223e-02  ,3.475000000000e+00  
  3.276120900008e+03  ,3.916159432136e-08  ,2.499999997788e-02  ,2.499999995891e-02  ,2.499999988275e-02  ,3.475000000000e+00  
  3.326124100008e+03  ,-1.587717175039e-09  ,2.500000000090e-02  ,2.500000000169e-02  ,2.500000000525e-02  ,3.475000000000e+00  
  3.376127300008e+03  ,-3.906413049478e-10  ,2.500000000022e-02  ,2.500000000041e-02  ,2.500000000124e-02  ,3.475000000000e+00  
  3.426130500008e+03  ,1.650597063160e-11  ,2.499999999999e-02  ,2.499999999998e-02  ,2.499999999994e-02  ,3.475000000000e+00  
  3.476133700008e+03  ,4.715991609027e-12  ,2.500000000000e-02  ,2.500000000000e-02  ,2.499999999999e-02  ,3.475000000000e+00  
  3.526136900008e+03  ,1.571997203009e-12  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  3.576140100008e+03  ,7.859986015045e-13  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
  3.600000000000e+03  ,7.859986015045e-13  ,2.500000000000e-02  ,2.500000000000e-02  ,2.500000000000e-02  ,3.475000000000e+00  
